Drug,Medium,Donor,run,Day,class,relative_abundance,relative_abundance_log10
no drug,MGAM,MB002,run1,day 4,c__Betaproteobacteria,0.011492106603293159,-1.939562565018546
no drug,MGAM,MB002,run1,day 4,c__Blastocatellia,0,-6
no drug,MGAM,MB002,run1,day 4,c__Caldilineae,0,-6
no drug,MGAM,MB002,run1,day 4,c__Caldisericia,0,-6
no drug,MGAM,MB002,run1,day 4,c__Calditrichae,0,-6
no drug,MGAM,MB002,run1,day 4,c__Chitinophagia,0,-6
no drug,MGAM,MB002,run1,day 4,c__Chlamydiia,0,-6
no drug,MGAM,MB002,run1,day 4,c__Chlorobia,0,-6
no drug,MGAM,MB002,run1,day 4,c__Chloroflexia,0,-6
no drug,MGAM,MB002,run1,day 4,c__Chroococcales[class],0,-6
no drug,MGAM,MB002,run1,day 4,c__Chroococcidiopsidales[class],0,-6
no drug,MGAM,MB002,run1,day 4,c__Chrysiogenetes,0,-6
no drug,MGAM,MB002,run1,day 4,c__Clostridia,0.3018672551349516,-0.5201825555579008
no drug,MGAM,MB002,run1,day 4,c__Coriobacteriia,0.002376506535392972,-2.6238782805814194
no drug,MGAM,MB002,run1,day 4,c__Cytophagia,0,-6
no drug,MGAM,MB002,run1,day 4,c__Deferribacteres,0,-6
no drug,MGAM,MB002,run1,day 4,c__Dehalococcoidia,0,-6
no drug,MGAM,MB002,run1,day 4,c__Deinococci,0,-6
no drug,MGAM,MB002,run1,day 4,c__Deltaproteobacteria,1.6975046681378373e-5,-4.745329973076445
no drug,MGAM,MB002,run1,day 4,c__Dictyoglomia,0,-6
no drug,MGAM,MB002,run1,day 4,c__Elusimicrobia,0,-6
no drug,MGAM,MB002,run1,day 4,c__Epsilonproteobacteria,0,-6
no drug,MGAM,MB002,run1,day 4,c__Erysipelotrichia,0.0028857579358343237,-2.539589631615963
no drug,MGAM,MB002,run1,day 4,c__Fibrobacteria,0,-6
no drug,MGAM,MB002,run1,day 4,c__Flavobacteriia,0,-6
no drug,MGAM,MB002,run1,day 4,c__Fusobacteriia,0,-6
no drug,MGAM,MB002,run1,day 4,c__Gammaproteobacteria,0.21896112714309965,-0.6596309965532527
no drug,MGAM,MB002,run1,day 4,c__Gemmatimonadetes,0,-6
no drug,MGAM,MB002,run1,day 4,c__Gloeobacteria,0,-6
no drug,MGAM,MB002,run1,day 4,c__Halobacteria,0,-6
no drug,MGAM,MB002,run1,day 4,c__Holophagae,0,-6
no drug,MGAM,MB002,run1,day 4,c__Ignavibacteria,0,-6
no drug,MGAM,MB002,run1,day 4,c__Ktedonobacteria,0,-6
no drug,MGAM,MB002,run1,day 4,c__Lentisphaeria,0,-6
no drug,MGAM,MB002,run1,day 4,c__Methanobacteria,0,-6
no drug,MGAM,MB002,run1,day 4,c__Methanomicrobia,0,-6
no drug,MGAM,MB002,run1,day 4,c__Methylacidiphilae,0,-6
no drug,MGAM,MB002,run1,day 4,c__Mollicutes,0,-6
no drug,MGAM,MB002,run1,day 4,c__Negativicutes,0.0567475810558479,-1.2460449931184443
no drug,MGAM,MB002,run1,day 4,c__Nitriliruptoria,0,-6
no drug,MGAM,MB002,run1,day 4,c__Nitrospira,0,-6
no drug,MGAM,MB002,run1,day 4,c__Nostocales[class],0,-6
no drug,MGAM,MB002,run1,day 4,c__Opitutae,0,-6
no drug,MGAM,MB002,run1,day 4,c__Oscillatoriales[class],0,-6
no drug,MGAM,MB002,run1,day 4,c__Planctomycetia,0,-6
no drug,MGAM,MB002,run1,day 4,c__Pleurocapsales[class],0,-6
no drug,MGAM,MB002,run1,day 4,c__Rubrobacteria,0,-6
no drug,MGAM,MB002,run1,day 4,c__Saprospiria,0,-6
no drug,MGAM,MB002,run1,day 4,c__Solibacteres,0,-6
no drug,MGAM,MB002,run1,day 4,c__Sphingobacteriia,0,-6
no drug,MGAM,MB002,run1,day 4,c__Spirochaetia,0,-6
no drug,MGAM,MB002,run1,day 4,c__Spirulinales[class],0,-6
no drug,MGAM,MB002,run1,day 4,c__Synechococcales[class],0,-6
no drug,MGAM,MB002,run1,day 4,c__Synergistia,0,-6
no drug,MGAM,MB002,run1,day 4,c__Thermobaculum[class],0,-6
no drug,MGAM,MB002,run1,day 4,c__Thermodesulfobacteria,0,-6
no drug,MGAM,MB002,run1,day 4,c__Thermoleophilia,0,-6
no drug,MGAM,MB002,run1,day 4,c__Thermomicrobia,0,-6
no drug,MGAM,MB002,run1,day 4,c__Thermoplasmata,0,-6
no drug,MGAM,MB002,run1,day 4,c__Thermoprotei,0,-6
no drug,MGAM,MB002,run1,day 4,c__Thermotogae,0,-6
no drug,MGAM,MB002,run1,day 4,c__Tissierellia,0,-6
no drug,MGAM,MB002,run1,day 4,c__Verrucomicrobiae,0,-6
no drug,MGAM,MB002,run1,day 4,c__cyanobacterium IHB-347[class],0,-6
no drug,MGAM,MB002,run1,day 4,c__cyanobacterium IHB-410[class],0,-6
no drug,MGAM,MB002,run1,day 4,c__cyanobacterium PCC 7702[class],0,-6
no drug,MGAM,MB002,run1,day 4,c__marine bacterium SIMO-4474[class],0,-6
no drug,MGAM,MB002,run1,day 4,c__marine bacterium SIMO-4476[class],0,-6
no drug,MGAM,MB002,run1,day 4,c__marine bacterium SIMO-4483[class],0,-6
no drug,MGAM,MB002,run1,day 4,c__phototrophic bacterium[class],0,-6
no drug,MGAM,MB003,run1,day 4,c__Acidimicrobiia,0,-6
no drug,MGAM,MB003,run1,day 4,c__Acidithiobacillia,0,-6
no drug,MGAM,MB003,run1,day 4,c__Acidobacteriia,0,-6
no drug,MGAM,MB003,run1,day 4,c__Actinobacteria,4.2314071967773604e-4,-3.372490031047894
no drug,MGAM,MB003,run1,day 4,c__Alphaproteobacteria,0,-6
no drug,MGAM,MB003,run1,day 4,c__Aminomonas aminovorus[class],0,-6
no drug,MGAM,MB003,run1,day 4,c__Anaerolineae,0,-6
no drug,MGAM,MB003,run1,day 4,c__Aquificae,0,-6
no drug,MGAM,MB003,run1,day 4,c__Bacilli,0.1929013912866863,-0.7146623886538058
no drug,MGAM,MB003,run1,day 4,c__Bacteroidetes Order II. Incertae sedis[class],0,-6
no drug,MGAM,MB003,run1,day 4,c__Bacteroidia,0.34968349074168104,-0.4563236291567918
no drug,MGAM,MB003,run1,day 4,c__Balneolia,0,-6
no drug,MGAM,MB003,run1,day 4,c__Betaproteobacteria,0.04332960969500017,-1.3632052000652946
no drug,MGAM,MB003,run1,day 4,c__Blastocatellia,0,-6
no drug,MGAM,MB003,run1,day 4,c__Caldilineae,0,-6
no drug,MGAM,MB003,run1,day 4,c__Caldisericia,0,-6
no drug,MGAM,MB003,run1,day 4,c__Calditrichae,0,-6
no drug,MGAM,MB003,run1,day 4,c__Chitinophagia,0,-6
no drug,MGAM,MB003,run1,day 4,c__Chlamydiia,0,-6
no drug,MGAM,MB003,run1,day 4,c__Chlorobia,0,-6
no drug,MGAM,MB003,run1,day 4,c__Chloroflexia,0,-6
no drug,MGAM,MB003,run1,day 4,c__Chroococcales[class],0,-6
no drug,MGAM,MB003,run1,day 4,c__Chroococcidiopsidales[class],0,-6
no drug,MGAM,MB003,run1,day 4,c__Chrysiogenetes,0,-6
no drug,MGAM,MB003,run1,day 4,c__Clostridia,0.22296130801259267,-0.6517685486365842
no drug,MGAM,MB003,run1,day 4,c__Coriobacteriia,0.001337124674181646,-2.8735034211073103
no drug,MGAM,MB003,run1,day 4,c__Cytophagia,0,-6
no drug,MGAM,MB003,run1,day 4,c__Deferribacteres,0,-6
no drug,MGAM,MB003,run1,day 4,c__Dehalococcoidia,0,-6
no drug,MGAM,MB003,run1,day 4,c__Deinococci,1.692562878710944e-5,-4.746525601407309
no drug,MGAM,MB003,run1,day 4,c__Deltaproteobacteria,1.692562878710944e-5,-4.746525601407309
no drug,MGAM,MB003,run1,day 4,c__Dictyoglomia,0,-6
no drug,MGAM,MB003,run1,day 4,c__Elusimicrobia,0,-6
no drug,MGAM,MB003,run1,day 4,c__Epsilonproteobacteria,0,-6
no drug,MGAM,MB003,run1,day 4,c__Erysipelotrichia,8.46281439355472e-5,-4.067383469586604
no drug,MGAM,MB003,run1,day 4,c__Fibrobacteria,0,-6
no drug,MGAM,MB003,run1,day 4,c__Flavobacteriia,0,-6
no drug,MGAM,MB003,run1,day 4,c__Fusobacteriia,0,-6
no drug,MGAM,MB003,run1,day 4,c__Gammaproteobacteria,0.13953488372093023,-0.8553140927633087
no drug,MGAM,MB003,run1,day 4,c__Gemmatimonadetes,0,-6
no drug,MGAM,MB003,run1,day 4,c__Gloeobacteria,0,-6
no drug,MGAM,MB003,run1,day 4,c__Halobacteria,0,-6
no drug,MGAM,MB003,run1,day 4,c__Holophagae,0,-6
no drug,MGAM,MB003,run1,day 4,c__Ignavibacteria,0,-6
no drug,MGAM,MB003,run1,day 4,c__Ktedonobacteria,0,-6
no drug,MGAM,MB003,run1,day 4,c__Lentisphaeria,0,-6
no drug,MGAM,MB003,run1,day 4,c__Methanobacteria,0,-6
no drug,MGAM,MB003,run1,day 4,c__Methanomicrobia,0,-6
no drug,MGAM,MB003,run1,day 4,c__Methylacidiphilae,0,-6
no drug,MGAM,MB003,run1,day 4,c__Mollicutes,0,-6
no drug,MGAM,MB003,run1,day 4,c__Negativicutes,0.022291053112623135,-1.6518499308728054
no drug,MGAM,MB003,run1,day 4,c__Nitriliruptoria,0,-6
no drug,MGAM,MB003,run1,day 4,c__Nitrospira,0,-6
no drug,MGAM,MB003,run1,day 4,c__Nostocales[class],0,-6
no drug,MGAM,MB003,run1,day 4,c__Opitutae,0,-6
no drug,MGAM,MB003,run1,day 4,c__Oscillatoriales[class],0,-6
no drug,MGAM,MB003,run1,day 4,c__Planctomycetia,0,-6
no drug,MGAM,MB003,run1,day 4,c__Pleurocapsales[class],0,-6
no drug,MGAM,MB003,run1,day 4,c__Rubrobacteria,0,-6
no drug,MGAM,MB003,run1,day 4,c__Saprospiria,0,-6
no drug,MGAM,MB003,run1,day 4,c__Solibacteres,0,-6
no drug,MGAM,MB003,run1,day 4,c__Sphingobacteriia,1.692562878710944e-5,-4.746525601407309
no drug,MGAM,MB003,run1,day 4,c__Spirochaetia,0,-6
no drug,MGAM,MB003,run1,day 4,c__Spirulinales[class],0,-6
no drug,MGAM,MB003,run1,day 4,c__Synechococcales[class],0,-6
no drug,MGAM,MB003,run1,day 4,c__Synergistia,0,-6
no drug,MGAM,MB003,run1,day 4,c__Thermobaculum[class],0,-6
no drug,MGAM,MB003,run1,day 4,c__Thermodesulfobacteria,0,-6
no drug,MGAM,MB003,run1,day 4,c__Thermoleophilia,0,-6
no drug,MGAM,MB003,run1,day 4,c__Thermomicrobia,0,-6
no drug,MGAM,MB003,run1,day 4,c__Thermoplasmata,0,-6
no drug,MGAM,MB003,run1,day 4,c__Thermoprotei,0,-6
no drug,MGAM,MB003,run1,day 4,c__Thermotogae,0,-6
no drug,MGAM,MB003,run1,day 4,c__Tissierellia,0,-6
no drug,MGAM,MB003,run1,day 4,c__Verrucomicrobiae,0,-6
no drug,MGAM,MB003,run1,day 4,c__cyanobacterium IHB-347[class],0,-6
no drug,MGAM,MB003,run1,day 4,c__cyanobacterium IHB-410[class],0,-6
no drug,MGAM,MB003,run1,day 4,c__cyanobacterium PCC 7702[class],0,-6
no drug,MGAM,MB003,run1,day 4,c__marine bacterium SIMO-4474[class],0,-6
no drug,MGAM,MB003,run1,day 4,c__marine bacterium SIMO-4476[class],0,-6
no drug,MGAM,MB003,run1,day 4,c__marine bacterium SIMO-4483[class],0,-6
no drug,MGAM,MB003,run1,day 4,c__phototrophic bacterium[class],0,-6
no drug,MGAM,MB005,run1,day 4,c__Acidimicrobiia,0,-6
no drug,MGAM,MB005,run1,day 4,c__Acidithiobacillia,0,-6
no drug,MGAM,MB005,run1,day 4,c__Acidobacteriia,1.8294914013904136e-5,-4.714557152483627
no drug,MGAM,MB005,run1,day 4,c__Actinobacteria,5.48847420417124e-5,-4.252706749387308
no drug,MGAM,MB005,run1,day 4,c__Alphaproteobacteria,0,-6
no drug,MGAM,MB005,run1,day 4,c__Aminomonas aminovorus[class],0,-6
no drug,MGAM,MB005,run1,day 4,c__Anaerolineae,0,-6
no drug,MGAM,MB005,run1,day 4,c__Aquificae,0,-6
no drug,MGAM,MB005,run1,day 4,c__Bacilli,0.0018660812294182217,-2.7288367871817747
no drug,MGAM,MB005,run1,day 4,c__Bacteroidetes Order II. Incertae sedis[class],0,-6
no drug,MGAM,MB005,run1,day 4,c__Bacteroidia,0.3303329674350531,-0.4810467665715813
no drug,MGAM,MB005,run1,day 4,c__Balneolia,0,-6
no drug,MGAM,MB005,run1,day 4,c__Betaproteobacteria,0.024277350896450788,-1.6147808159861843
no drug,MGAM,MB005,run1,day 4,c__Blastocatellia,0,-6
no drug,MGAM,MB005,run1,day 4,c__Caldilineae,0,-6
no drug,MGAM,MB005,run1,day 4,c__Caldisericia,0,-6
no drug,MGAM,MB005,run1,day 4,c__Calditrichae,0,-6
no drug,MGAM,MB005,run1,day 4,c__Chitinophagia,0,-6
no drug,MGAM,MB005,run1,day 4,c__Chlamydiia,0,-6
no drug,MGAM,MB005,run1,day 4,c__Chlorobia,0,-6
no drug,MGAM,MB005,run1,day 4,c__Chloroflexia,0,-6
no drug,MGAM,MB005,run1,day 4,c__Chroococcales[class],0,-6
no drug,MGAM,MB005,run1,day 4,c__Chroococcidiopsidales[class],0,-6
no drug,MGAM,MB005,run1,day 4,c__Chrysiogenetes,0,-6
no drug,MGAM,MB005,run1,day 4,c__Clostridia,0.4122941822173436,-0.3847917400195181
no drug,MGAM,MB005,run1,day 4,c__Coriobacteriia,0.004829857299670692,-2.3159757910957426
no drug,MGAM,MB005,run1,day 4,c__Cytophagia,1.8294914013904136e-5,-4.714557152483627
no drug,MGAM,MB005,run1,day 4,c__Deferribacteres,0,-6
no drug,MGAM,MB005,run1,day 4,c__Dehalococcoidia,0,-6
no drug,MGAM,MB005,run1,day 4,c__Deinococci,0,-6
no drug,MGAM,MB005,run1,day 4,c__Deltaproteobacteria,1.8294914013904136e-5,-4.714557152483627
no drug,MGAM,MB005,run1,day 4,c__Dictyoglomia,0,-6
no drug,MGAM,MB005,run1,day 4,c__Elusimicrobia,0,-6
no drug,MGAM,MB005,run1,day 4,c__Epsilonproteobacteria,0,-6
no drug,MGAM,MB005,run1,day 4,c__Erysipelotrichia,2.7442371020856203e-4,-3.5599986756640405
no drug,MGAM,MB005,run1,day 4,c__Fibrobacteria,0,-6
no drug,MGAM,MB005,run1,day 4,c__Flavobacteriia,0,-6
no drug,MGAM,MB005,run1,day 4,c__Fusobacteriia,0,-6
no drug,MGAM,MB005,run1,day 4,c__Gammaproteobacteria,0.18163190633004025,-0.7408054678032133
no drug,MGAM,MB005,run1,day 4,c__Gemmatimonadetes,0,-6
no drug,MGAM,MB005,run1,day 4,c__Gloeobacteria,0,-6
no drug,MGAM,MB005,run1,day 4,c__Halobacteria,0,-6
no drug,MGAM,MB005,run1,day 4,c__Holophagae,0,-6
no drug,MGAM,MB005,run1,day 4,c__Ignavibacteria,0,-6
no drug,MGAM,MB005,run1,day 4,c__Ktedonobacteria,0,-6
no drug,MGAM,MB005,run1,day 4,c__Lentisphaeria,0,-6
no drug,MGAM,MB005,run1,day 4,c__Methanobacteria,0,-6
no drug,MGAM,MB005,run1,day 4,c__Methanomicrobia,0,-6
no drug,MGAM,MB005,run1,day 4,c__Methylacidiphilae,0,-6
no drug,MGAM,MB005,run1,day 4,c__Mollicutes,0,-6
no drug,MGAM,MB005,run1,day 4,c__Negativicutes,0.03084522502744237,-1.5107979774999538
no drug,MGAM,MB005,run1,day 4,c__Nitriliruptoria,0,-6
no drug,MGAM,MB005,run1,day 4,c__Nitrospira,0,-6
no drug,MGAM,MB005,run1,day 4,c__Nostocales[class],0,-6
no drug,MGAM,MB005,run1,day 4,c__Opitutae,0,-6
no drug,MGAM,MB005,run1,day 4,c__Oscillatoriales[class],0,-6
no drug,MGAM,MB005,run1,day 4,c__Planctomycetia,0,-6
no drug,MGAM,MB005,run1,day 4,c__Pleurocapsales[class],0,-6
no drug,MGAM,MB005,run1,day 4,c__Rubrobacteria,0,-6
no drug,MGAM,MB005,run1,day 4,c__Saprospiria,0,-6
no drug,MGAM,MB005,run1,day 4,c__Solibacteres,0,-6
no drug,MGAM,MB005,run1,day 4,c__Sphingobacteriia,0,-6
no drug,MGAM,MB005,run1,day 4,c__Spirochaetia,0,-6
no drug,MGAM,MB005,run1,day 4,c__Spirulinales[class],0,-6
no drug,MGAM,MB005,run1,day 4,c__Synechococcales[class],0,-6
no drug,MGAM,MB005,run1,day 4,c__Synergistia,0,-6
no drug,MGAM,MB005,run1,day 4,c__Thermobaculum[class],0,-6
no drug,MGAM,MB005,run1,day 4,c__Thermodesulfobacteria,0,-6
no drug,MGAM,MB005,run1,day 4,c__Thermoleophilia,0,-6
no drug,MGAM,MB005,run1,day 4,c__Thermomicrobia,0,-6
no drug,MGAM,MB005,run1,day 4,c__Thermoplasmata,0,-6
no drug,MGAM,MB005,run1,day 4,c__Thermoprotei,0,-6
no drug,MGAM,MB005,run1,day 4,c__Thermotogae,0,-6
no drug,MGAM,MB005,run1,day 4,c__Tissierellia,0,-6
no drug,MGAM,MB005,run1,day 4,c__Verrucomicrobiae,0,-6
no drug,MGAM,MB005,run1,day 4,c__cyanobacterium IHB-347[class],0,-6
no drug,MGAM,MB005,run1,day 4,c__cyanobacterium IHB-410[class],0,-6
no drug,MGAM,MB005,run1,day 4,c__cyanobacterium PCC 7702[class],0,-6
no drug,MGAM,MB005,run1,day 4,c__marine bacterium SIMO-4474[class],0,-6
no drug,MGAM,MB005,run1,day 4,c__marine bacterium SIMO-4476[class],0,-6
no drug,MGAM,MB005,run1,day 4,c__marine bacterium SIMO-4483[class],0,-6
no drug,MGAM,MB005,run1,day 4,c__phototrophic bacterium[class],0,-6
no drug,MGAM,MB006,run3,day 4,c__Acidimicrobiia,0,-6
no drug,MGAM,MB006,run3,day 4,c__Acidithiobacillia,1.4596196231262133e-5,-4.8069813091587
no drug,MGAM,MB006,run3,day 4,c__Acidobacteriia,0,-6
no drug,MGAM,MB006,run3,day 4,c__Actinobacteria,0.15458831428529726,-0.8108205292231184
no drug,MGAM,MB006,run3,day 4,c__Alphaproteobacteria,0,-6
no drug,MGAM,MB006,run3,day 4,c__Aminomonas aminovorus[class],0,-6
no drug,MGAM,MB006,run3,day 4,c__Anaerolineae,0,-6
no drug,MGAM,MB006,run3,day 4,c__Aquificae,0,-6
no drug,MGAM,MB006,run3,day 4,c__Bacilli,0.013121980411904658,-1.88196751942321
no drug,MGAM,MB006,run3,day 4,c__Bacteroidetes Order II. Incertae sedis[class],0,-6
no drug,MGAM,MB006,run3,day 4,c__Bacteroidia,0.2329260994584811,-0.6327799813638809
no drug,MGAM,MB006,run3,day 4,c__Balneolia,0,-6
no drug,MGAM,MB006,run3,day 4,c__Betaproteobacteria,0.08665761702500328,-1.062188246102501
no drug,MGAM,MB006,run3,day 4,c__Blastocatellia,0,-6
no drug,MGAM,MB006,run3,day 4,c__Caldilineae,0,-6
no drug,MGAM,MB006,run3,day 4,c__Caldisericia,0,-6
no drug,MGAM,MB006,run3,day 4,c__Calditrichae,0,-6
no drug,MGAM,MB006,run3,day 4,c__Chitinophagia,0,-6
no drug,MGAM,MB006,run3,day 4,c__Chlamydiia,0,-6
no drug,MGAM,MB006,run3,day 4,c__Chlorobia,0,-6
no drug,MGAM,MB006,run3,day 4,c__Chloroflexia,0,-6
no drug,MGAM,MB006,run3,day 4,c__Chroococcales[class],0,-6
no drug,MGAM,MB006,run3,day 4,c__Chroococcidiopsidales[class],0,-6
no drug,MGAM,MB006,run3,day 4,c__Chrysiogenetes,0,-6
no drug,MGAM,MB006,run3,day 4,c__Clostridia,0.39141159813752535,-0.4073652001047985
no drug,MGAM,MB006,run3,day 4,c__Coriobacteriia,0.11495964151742057,-0.9394508213639279
no drug,MGAM,MB006,run3,day 4,c__Cytophagia,0,-6
no drug,MGAM,MB006,run3,day 4,c__Deferribacteres,0,-6
no drug,MGAM,MB006,run3,day 4,c__Dehalococcoidia,0,-6
no drug,MGAM,MB006,run3,day 4,c__Deinococci,0,-6
no drug,MGAM,MB006,run3,day 4,c__Deltaproteobacteria,0,-6
no drug,MGAM,MB006,run3,day 4,c__Dictyoglomia,0,-6
no drug,MGAM,MB006,run3,day 4,c__Elusimicrobia,0,-6
no drug,MGAM,MB006,run3,day 4,c__Epsilonproteobacteria,0,-6
no drug,MGAM,MB006,run3,day 4,c__Erysipelotrichia,0,-6
no drug,MGAM,MB006,run3,day 4,c__Fibrobacteria,0,-6
no drug,MGAM,MB006,run3,day 4,c__Flavobacteriia,0,-6
no drug,MGAM,MB006,run3,day 4,c__Fusobacteriia,0,-6
no drug,MGAM,MB006,run3,day 4,c__Gammaproteobacteria,1.4596196231262133e-4,-3.8327950577375396
no drug,MGAM,MB006,run3,day 4,c__Gemmatimonadetes,0,-6
no drug,MGAM,MB006,run3,day 4,c__Gloeobacteria,0,-6
no drug,MGAM,MB006,run3,day 4,c__Halobacteria,0,-6
no drug,MGAM,MB006,run3,day 4,c__Holophagae,0,-6
no drug,MGAM,MB006,run3,day 4,c__Ignavibacteria,0,-6
no drug,MGAM,MB006,run3,day 4,c__Ktedonobacteria,0,-6
no drug,MGAM,MB006,run3,day 4,c__Lentisphaeria,0,-6
no drug,MGAM,MB006,run3,day 4,c__Methanobacteria,0,-6
no drug,MGAM,MB006,run3,day 4,c__Methanomicrobia,0,-6
no drug,MGAM,MB006,run3,day 4,c__Methylacidiphilae,0,-6
no drug,MGAM,MB006,run3,day 4,c__Mollicutes,0,-6
no drug,MGAM,MB006,run3,day 4,c__Negativicutes,2.9192392462524265e-5,-4.5201024718691
no drug,MGAM,MB006,run3,day 4,c__Nitriliruptoria,0,-6
no drug,MGAM,MB006,run3,day 4,c__Nitrospira,0,-6
no drug,MGAM,MB006,run3,day 4,c__Nostocales[class],0,-6
no drug,MGAM,MB006,run3,day 4,c__Opitutae,0,-6
no drug,MGAM,MB006,run3,day 4,c__Oscillatoriales[class],0,-6
no drug,MGAM,MB006,run3,day 4,c__Planctomycetia,0,-6
no drug,MGAM,MB006,run3,day 4,c__Pleurocapsales[class],0,-6
no drug,MGAM,MB006,run3,day 4,c__Rubrobacteria,0,-6
no drug,MGAM,MB006,run3,day 4,c__Saprospiria,0,-6
no drug,MGAM,MB006,run3,day 4,c__Solibacteres,0,-6
no drug,MGAM,MB006,run3,day 4,c__Sphingobacteriia,0,-6
no drug,MGAM,MB006,run3,day 4,c__Spirochaetia,0,-6
no drug,MGAM,MB006,run3,day 4,c__Spirulinales[class],0,-6
no drug,MGAM,MB006,run3,day 4,c__Synechococcales[class],0,-6
no drug,MGAM,MB006,run3,day 4,c__Synergistia,0,-6
no drug,MGAM,MB006,run3,day 4,c__Thermobaculum[class],0,-6
no drug,MGAM,MB006,run3,day 4,c__Thermodesulfobacteria,0,-6
no drug,MGAM,MB006,run3,day 4,c__Thermoleophilia,0,-6
no drug,MGAM,MB006,run3,day 4,c__Thermomicrobia,0,-6
no drug,MGAM,MB006,run3,day 4,c__Thermoplasmata,0,-6
no drug,MGAM,MB006,run3,day 4,c__Thermoprotei,0,-6
no drug,MGAM,MB006,run3,day 4,c__Thermotogae,0,-6
no drug,MGAM,MB006,run3,day 4,c__Tissierellia,0,-6
no drug,MGAM,MB006,run3,day 4,c__Verrucomicrobiae,0,-6
no drug,MGAM,MB006,run3,day 4,c__cyanobacterium IHB-347[class],0,-6
no drug,MGAM,MB006,run3,day 4,c__cyanobacterium IHB-410[class],0,-6
no drug,MGAM,MB006,run3,day 4,c__cyanobacterium PCC 7702[class],0,-6
no drug,MGAM,MB006,run3,day 4,c__marine bacterium SIMO-4474[class],0,-6
no drug,MGAM,MB006,run3,day 4,c__marine bacterium SIMO-4476[class],0,-6
no drug,MGAM,MB006,run3,day 4,c__marine bacterium SIMO-4483[class],0,-6
no drug,MGAM,MB006,run3,day 4,c__phototrophic bacterium[class],0,-6
no drug,MGAM,MB007,run3,day 4,c__Acidimicrobiia,0,-6
no drug,MGAM,MB007,run3,day 4,c__Acidithiobacillia,0,-6
no drug,MGAM,MB007,run3,day 4,c__Acidobacteriia,0,-6
no drug,MGAM,MB007,run3,day 4,c__Actinobacteria,0.05833053289748368,-1.234096610572024
no drug,MGAM,MB007,run3,day 4,c__Alphaproteobacteria,0,-6
no drug,MGAM,MB007,run3,day 4,c__Aminomonas aminovorus[class],0,-6
no drug,MGAM,MB007,run3,day 4,c__Anaerolineae,0,-6
no drug,MGAM,MB007,run3,day 4,c__Aquificae,0,-6
no drug,MGAM,MB007,run3,day 4,c__Bacilli,2.2403486797217893e-4,-3.647750185023348
no drug,MGAM,MB007,run3,day 4,c__Bacteroidetes Order II. Incertae sedis[class],0,-6
no drug,MGAM,MB007,run3,day 4,c__Bacteroidia,0.26792533528854673,-0.5719845961776261
no drug,MGAM,MB007,run3,day 4,c__Balneolia,0,-6
no drug,MGAM,MB007,run3,day 4,c__Betaproteobacteria,0.07607002107964439,-1.118780754294751
no drug,MGAM,MB007,run3,day 4,c__Blastocatellia,0,-6
no drug,MGAM,MB007,run3,day 4,c__Caldilineae,0,-6
no drug,MGAM,MB007,run3,day 4,c__Caldisericia,0,-6
no drug,MGAM,MB007,run3,day 4,c__Calditrichae,0,-6
no drug,MGAM,MB007,run3,day 4,c__Chitinophagia,0,-6
no drug,MGAM,MB007,run3,day 4,c__Chlamydiia,0,-6
no drug,MGAM,MB007,run3,day 4,c__Chlorobia,0,-6
no drug,MGAM,MB007,run3,day 4,c__Chloroflexia,0,-6
no drug,MGAM,MB007,run3,day 4,c__Chroococcales[class],0,-6
no drug,MGAM,MB007,run3,day 4,c__Chroococcidiopsidales[class],0,-6
no drug,MGAM,MB007,run3,day 4,c__Chrysiogenetes,0,-6
no drug,MGAM,MB007,run3,day 4,c__Clostridia,0.30045112475687125,-0.5222247203679278
no drug,MGAM,MB007,run3,day 4,c__Coriobacteriia,0.025733459607531643,-1.5894849469759313
no drug,MGAM,MB007,run3,day 4,c__Cytophagia,0,-6
no drug,MGAM,MB007,run3,day 4,c__Deferribacteres,0,-6
no drug,MGAM,MB007,run3,day 4,c__Dehalococcoidia,0,-6
no drug,MGAM,MB007,run3,day 4,c__Deinococci,0,-6
no drug,MGAM,MB007,run3,day 4,c__Deltaproteobacteria,1.0183403089644497e-5,-4.9514260213008034
no drug,MGAM,MB007,run3,day 4,c__Dictyoglomia,0,-6
no drug,MGAM,MB007,run3,day 4,c__Elusimicrobia,0,-6
no drug,MGAM,MB007,run3,day 4,c__Epsilonproteobacteria,0,-6
no drug,MGAM,MB007,run3,day 4,c__Erysipelotrichia,1.0183403089644497e-5,-4.9514260213008034
no drug,MGAM,MB007,run3,day 4,c__Fibrobacteria,0,-6
no drug,MGAM,MB007,run3,day 4,c__Flavobacteriia,3.055020926893349e-5,-4.500997755784613
no drug,MGAM,MB007,run3,day 4,c__Fusobacteriia,0,-6
no drug,MGAM,MB007,run3,day 4,c__Gammaproteobacteria,9.368730842472938e-4,-3.0278559276553905
no drug,MGAM,MB007,run3,day 4,c__Gemmatimonadetes,0,-6
no drug,MGAM,MB007,run3,day 4,c__Gloeobacteria,0,-6
no drug,MGAM,MB007,run3,day 4,c__Halobacteria,0,-6
no drug,MGAM,MB007,run3,day 4,c__Holophagae,0,-6
no drug,MGAM,MB007,run3,day 4,c__Ignavibacteria,0,-6
no drug,MGAM,MB007,run3,day 4,c__Ktedonobacteria,0,-6
no drug,MGAM,MB007,run3,day 4,c__Lentisphaeria,0,-6
no drug,MGAM,MB007,run3,day 4,c__Methanobacteria,1.0183403089644497e-5,-4.9514260213008034
