Drug,Medium,Donor,run,Day,phylum,relative_abundance,relative_abundance_log10
ofloxacin,MGAM,MB005,run1,day 4,p__Elusimicrobia,0,-6
ofloxacin,MGAM,MB005,run1,day 4,p__Euryarchaeota,0,-6
ofloxacin,MGAM,MB005,run1,day 4,p__Fibrobacteres,0,-6
ofloxacin,MGAM,MB005,run1,day 4,p__Firmicutes,0.6919371097176221,-0.15993274919954345
ofloxacin,MGAM,MB005,run1,day 4,p__Fusobacteria,0,-6
ofloxacin,MGAM,MB005,run1,day 4,p__Gemmatimonadetes,0,-6
ofloxacin,MGAM,MB005,run1,day 4,p__Ignavibacteriae,0,-6
ofloxacin,MGAM,MB005,run1,day 4,p__Lentisphaerae,0,-6
ofloxacin,MGAM,MB005,run1,day 4,p__Nitrospirae,0,-6
ofloxacin,MGAM,MB005,run1,day 4,p__Planctomycetes,0,-6
ofloxacin,MGAM,MB005,run1,day 4,p__Proteobacteria,0.0014531268409546127,-2.8373977090725413
ofloxacin,MGAM,MB005,run1,day 4,p__Spirochaetes,0,-6
ofloxacin,MGAM,MB005,run1,day 4,p__Synergistetes,0,-6
ofloxacin,MGAM,MB005,run1,day 4,p__Tenericutes,0,-6
ofloxacin,MGAM,MB005,run1,day 4,p__Thermobaculum[phylum],0,-6
ofloxacin,MGAM,MB005,run1,day 4,p__Thermodesulfobacteria,0,-6
ofloxacin,MGAM,MB005,run1,day 4,p__Thermotogae,0,-6
ofloxacin,MGAM,MB005,run1,day 4,p__Verrucomicrobia,0,-6
ofloxacin,MGAM,MB005,run1,day 4,p__marine bacterium SIMO-4474[phylum],0,-6
ofloxacin,MGAM,MB005,run1,day 4,p__marine bacterium SIMO-4476[phylum],0,-6
ofloxacin,MGAM,MB005,run1,day 4,p__marine bacterium SIMO-4483[phylum],0,-6
ofloxacin,MGAM,MB005,run1,day 4,p__phototrophic bacterium[phylum],0,-6
ofloxacin,MGAM,MB006,run3,day 4,p__Acidobacteria,1.433794537242813e-5,-4.81423281334532
ofloxacin,MGAM,MB006,run3,day 4,p__Actinobacteria,0.17108036418381245,-0.7667972953854163
ofloxacin,MGAM,MB006,run3,day 4,p__Aquificae,0,-6
ofloxacin,MGAM,MB006,run3,day 4,p__Bacteroidetes,0.12777976915907951,-0.893534502019041
ofloxacin,MGAM,MB006,run3,day 4,p__Balneolaeota,0,-6
ofloxacin,MGAM,MB006,run3,day 4,p__Caldiserica,0,-6
ofloxacin,MGAM,MB006,run3,day 4,p__Calditrichaeota,0,-6
ofloxacin,MGAM,MB006,run3,day 4,p__Chlamydiae,0,-6
ofloxacin,MGAM,MB006,run3,day 4,p__Chlorobi,0,-6
ofloxacin,MGAM,MB006,run3,day 4,p__Chloroflexi,0,-6
ofloxacin,MGAM,MB006,run3,day 4,p__Chrysiogenetes,0,-6
ofloxacin,MGAM,MB006,run3,day 4,p__Crenarchaeota,0,-6
ofloxacin,MGAM,MB006,run3,day 4,p__Cyanobacteria,1.433794537242813e-5,-4.81423281334532
ofloxacin,MGAM,MB006,run3,day 4,p__Deferribacteres,0,-6
ofloxacin,MGAM,MB006,run3,day 4,p__Deinococcus-Thermus,0,-6
ofloxacin,MGAM,MB006,run3,day 4,p__Dictyoglomi,0,-6
ofloxacin,MGAM,MB006,run3,day 4,p__Elusimicrobia,0,-6
ofloxacin,MGAM,MB006,run3,day 4,p__Euryarchaeota,1.433794537242813e-5,-4.81423281334532
ofloxacin,MGAM,MB006,run3,day 4,p__Fibrobacteres,0,-6
ofloxacin,MGAM,MB006,run3,day 4,p__Firmicutes,0.6988027815614023,-0.15564475350764367
ofloxacin,MGAM,MB006,run3,day 4,p__Fusobacteria,1.433794537242813e-5,-4.81423281334532
ofloxacin,MGAM,MB006,run3,day 4,p__Gemmatimonadetes,0,-6
ofloxacin,MGAM,MB006,run3,day 4,p__Ignavibacteriae,0,-6
ofloxacin,MGAM,MB006,run3,day 4,p__Lentisphaerae,0,-6
ofloxacin,MGAM,MB006,run3,day 4,p__Nitrospirae,0,-6
ofloxacin,MGAM,MB006,run3,day 4,p__Planctomycetes,0,-6
ofloxacin,MGAM,MB006,run3,day 4,p__Proteobacteria,2.4374507133127822e-4,-3.6112860452456883
ofloxacin,MGAM,MB006,run3,day 4,p__Spirochaetes,0,-6
ofloxacin,MGAM,MB006,run3,day 4,p__Synergistetes,0,-6
ofloxacin,MGAM,MB006,run3,day 4,p__Tenericutes,0,-6
ofloxacin,MGAM,MB006,run3,day 4,p__Thermobaculum[phylum],0,-6
ofloxacin,MGAM,MB006,run3,day 4,p__Thermodesulfobacteria,0,-6
ofloxacin,MGAM,MB006,run3,day 4,p__Thermotogae,0,-6
ofloxacin,MGAM,MB006,run3,day 4,p__Verrucomicrobia,0,-6
ofloxacin,MGAM,MB006,run3,day 4,p__marine bacterium SIMO-4474[phylum],0,-6
ofloxacin,MGAM,MB006,run3,day 4,p__marine bacterium SIMO-4476[phylum],0,-6
ofloxacin,MGAM,MB006,run3,day 4,p__marine bacterium SIMO-4483[phylum],0,-6
ofloxacin,MGAM,MB006,run3,day 4,p__phototrophic bacterium[phylum],0,-6
ofloxacin,MGAM,MB007,run3,day 4,p__Acidobacteria,0,-6
ofloxacin,MGAM,MB007,run3,day 4,p__Actinobacteria,0.0895854477320634,-1.0477576836452411
ofloxacin,MGAM,MB007,run3,day 4,p__Aquificae,0,-6
ofloxacin,MGAM,MB007,run3,day 4,p__Bacteroidetes,0.23214146303380437,-0.6342454120019638
ofloxacin,MGAM,MB007,run3,day 4,p__Balneolaeota,0,-6
ofloxacin,MGAM,MB007,run3,day 4,p__Caldiserica,0,-6
ofloxacin,MGAM,MB007,run3,day 4,p__Calditrichaeota,0,-6
ofloxacin,MGAM,MB007,run3,day 4,p__Chlamydiae,0,-6
ofloxacin,MGAM,MB007,run3,day 4,p__Chlorobi,0,-6
ofloxacin,MGAM,MB007,run3,day 4,p__Chloroflexi,0,-6
ofloxacin,MGAM,MB007,run3,day 4,p__Chrysiogenetes,0,-6
ofloxacin,MGAM,MB007,run3,day 4,p__Crenarchaeota,0,-6
ofloxacin,MGAM,MB007,run3,day 4,p__Cyanobacteria,0,-6
ofloxacin,MGAM,MB007,run3,day 4,p__Deferribacteres,0,-6
ofloxacin,MGAM,MB007,run3,day 4,p__Deinococcus-Thermus,0,-6
ofloxacin,MGAM,MB007,run3,day 4,p__Dictyoglomi,0,-6
ofloxacin,MGAM,MB007,run3,day 4,p__Elusimicrobia,0,-6
ofloxacin,MGAM,MB007,run3,day 4,p__Euryarchaeota,0,-6
ofloxacin,MGAM,MB007,run3,day 4,p__Fibrobacteres,0,-6
ofloxacin,MGAM,MB007,run3,day 4,p__Firmicutes,0.672847216800687,-0.17208289423131376
ofloxacin,MGAM,MB007,run3,day 4,p__Fusobacteria,0,-6
ofloxacin,MGAM,MB007,run3,day 4,p__Gemmatimonadetes,0,-6
ofloxacin,MGAM,MB007,run3,day 4,p__Ignavibacteriae,0,-6
ofloxacin,MGAM,MB007,run3,day 4,p__Lentisphaerae,0,-6
ofloxacin,MGAM,MB007,run3,day 4,p__Nitrospirae,0,-6
ofloxacin,MGAM,MB007,run3,day 4,p__Planctomycetes,0,-6
ofloxacin,MGAM,MB007,run3,day 4,p__Proteobacteria,2.602336898534884e-4,-3.582970815245486
ofloxacin,MGAM,MB007,run3,day 4,p__Spirochaetes,1.3011684492674422e-5,-4.853509650446066
ofloxacin,MGAM,MB007,run3,day 4,p__Synergistetes,0,-6
ofloxacin,MGAM,MB007,run3,day 4,p__Tenericutes,1.3011684492674422e-5,-4.853509650446066
ofloxacin,MGAM,MB007,run3,day 4,p__Thermobaculum[phylum],0,-6
ofloxacin,MGAM,MB007,run3,day 4,p__Thermodesulfobacteria,0,-6
ofloxacin,MGAM,MB007,run3,day 4,p__Thermotogae,0,-6
ofloxacin,MGAM,MB007,run3,day 4,p__Verrucomicrobia,0,-6
ofloxacin,MGAM,MB007,run3,day 4,p__marine bacterium SIMO-4474[phylum],0,-6
ofloxacin,MGAM,MB007,run3,day 4,p__marine bacterium SIMO-4476[phylum],0,-6
ofloxacin,MGAM,MB007,run3,day 4,p__marine bacterium SIMO-4483[phylum],0,-6
ofloxacin,MGAM,MB007,run3,day 4,p__phototrophic bacterium[phylum],0,-6
rifamixin-high,MGAM,MB001,run1,day 4,p__Acidobacteria,1.9820426931996114e-5,-4.681510369335134
rifamixin-high,MGAM,MB001,run1,day 4,p__Actinobacteria,2.576655501159495e-4,-3.5872614081245997
rifamixin-high,MGAM,MB001,run1,day 4,p__Aquificae,0,-6
rifamixin-high,MGAM,MB001,run1,day 4,p__Bacteroidetes,0.20886765900937507,-0.6801267215344091
rifamixin-high,MGAM,MB001,run1,day 4,p__Balneolaeota,0,-6
rifamixin-high,MGAM,MB001,run1,day 4,p__Caldiserica,0,-6
rifamixin-high,MGAM,MB001,run1,day 4,p__Calditrichaeota,0,-6
rifamixin-high,MGAM,MB001,run1,day 4,p__Chlamydiae,0,-6
rifamixin-high,MGAM,MB001,run1,day 4,p__Chlorobi,0,-6
rifamixin-high,MGAM,MB001,run1,day 4,p__Chloroflexi,0,-6
rifamixin-high,MGAM,MB001,run1,day 4,p__Chrysiogenetes,0,-6
rifamixin-high,MGAM,MB001,run1,day 4,p__Crenarchaeota,0,-6
rifamixin-high,MGAM,MB001,run1,day 4,p__Cyanobacteria,1.9820426931996114e-5,-4.681510369335134
rifamixin-high,MGAM,MB001,run1,day 4,p__Deferribacteres,0,-6
rifamixin-high,MGAM,MB001,run1,day 4,p__Deinococcus-Thermus,0,-6
rifamixin-high,MGAM,MB001,run1,day 4,p__Dictyoglomi,0,-6
rifamixin-high,MGAM,MB001,run1,day 4,p__Elusimicrobia,0,-6
rifamixin-high,MGAM,MB001,run1,day 4,p__Euryarchaeota,0,-6
rifamixin-high,MGAM,MB001,run1,day 4,p__Fibrobacteres,0,-6
rifamixin-high,MGAM,MB001,run1,day 4,p__Firmicutes,0.7690325649614492,-0.11405470472467409
rifamixin-high,MGAM,MB001,run1,day 4,p__Fusobacteria,0,-6
rifamixin-high,MGAM,MB001,run1,day 4,p__Gemmatimonadetes,0,-6
rifamixin-high,MGAM,MB001,run1,day 4,p__Ignavibacteriae,0,-6
rifamixin-high,MGAM,MB001,run1,day 4,p__Lentisphaerae,0,-6
rifamixin-high,MGAM,MB001,run1,day 4,p__Nitrospirae,0,-6
rifamixin-high,MGAM,MB001,run1,day 4,p__Planctomycetes,0,-6
rifamixin-high,MGAM,MB001,run1,day 4,p__Proteobacteria,0.0056091808217549,-2.251023140771504
rifamixin-high,MGAM,MB001,run1,day 4,p__Spirochaetes,0,-6
rifamixin-high,MGAM,MB001,run1,day 4,p__Synergistetes,0,-6
rifamixin-high,MGAM,MB001,run1,day 4,p__Tenericutes,1.9820426931996114e-5,-4.681510369335134
rifamixin-high,MGAM,MB001,run1,day 4,p__Thermobaculum[phylum],0,-6
rifamixin-high,MGAM,MB001,run1,day 4,p__Thermodesulfobacteria,0,-6
rifamixin-high,MGAM,MB001,run1,day 4,p__Thermotogae,0,-6
rifamixin-high,MGAM,MB001,run1,day 4,p__Verrucomicrobia,0,-6
rifamixin-high,MGAM,MB001,run1,day 4,p__marine bacterium SIMO-4474[phylum],0,-6
rifamixin-high,MGAM,MB001,run1,day 4,p__marine bacterium SIMO-4476[phylum],0,-6
rifamixin-high,MGAM,MB001,run1,day 4,p__marine bacterium SIMO-4483[phylum],0,-6
rifamixin-high,MGAM,MB001,run1,day 4,p__phototrophic bacterium[phylum],0,-6
rifamixin-high,MGAM,MB002,run1,day 4,p__Acidobacteria,0,-6
rifamixin-high,MGAM,MB002,run1,day 4,p__Actinobacteria,6.316528248918002e-4,-3.1988345484285023
rifamixin-high,MGAM,MB002,run1,day 4,p__Aquificae,0,-6
rifamixin-high,MGAM,MB002,run1,day 4,p__Bacteroidetes,0.011299567200842204,-1.946899757754296
rifamixin-high,MGAM,MB002,run1,day 4,p__Balneolaeota,0,-6
rifamixin-high,MGAM,MB002,run1,day 4,p__Caldiserica,0,-6
rifamixin-high,MGAM,MB002,run1,day 4,p__Calditrichaeota,0,-6
rifamixin-high,MGAM,MB002,run1,day 4,p__Chlamydiae,0,-6
rifamixin-high,MGAM,MB002,run1,day 4,p__Chlorobi,0,-6
rifamixin-high,MGAM,MB002,run1,day 4,p__Chloroflexi,0,-6
rifamixin-high,MGAM,MB002,run1,day 4,p__Chrysiogenetes,0,-6
rifamixin-high,MGAM,MB002,run1,day 4,p__Crenarchaeota,0,-6
rifamixin-high,MGAM,MB002,run1,day 4,p__Cyanobacteria,0,-6
rifamixin-high,MGAM,MB002,run1,day 4,p__Deferribacteres,0,-6
rifamixin-high,MGAM,MB002,run1,day 4,p__Deinococcus-Thermus,0,-6
rifamixin-high,MGAM,MB002,run1,day 4,p__Dictyoglomi,0,-6
rifamixin-high,MGAM,MB002,run1,day 4,p__Elusimicrobia,0,-6
rifamixin-high,MGAM,MB002,run1,day 4,p__Euryarchaeota,0,-6
rifamixin-high,MGAM,MB002,run1,day 4,p__Fibrobacteres,0,-6
rifamixin-high,MGAM,MB002,run1,day 4,p__Firmicutes,0.9382851795531642,-0.027664680549454083
rifamixin-high,MGAM,MB002,run1,day 4,p__Fusobacteria,2.3394549070066676e-5,-4.612707205352156
rifamixin-high,MGAM,MB002,run1,day 4,p__Gemmatimonadetes,0,-6
rifamixin-high,MGAM,MB002,run1,day 4,p__Ignavibacteriae,0,-6
rifamixin-high,MGAM,MB002,run1,day 4,p__Lentisphaerae,0,-6
rifamixin-high,MGAM,MB002,run1,day 4,p__Nitrospirae,0,-6
rifamixin-high,MGAM,MB002,run1,day 4,p__Planctomycetes,0,-6
rifamixin-high,MGAM,MB002,run1,day 4,p__Proteobacteria,0.035793660077202014,-1.446181757489656
rifamixin-high,MGAM,MB002,run1,day 4,p__Spirochaetes,0,-6
rifamixin-high,MGAM,MB002,run1,day 4,p__Synergistetes,0,-6
rifamixin-high,MGAM,MB002,run1,day 4,p__Tenericutes,0,-6
rifamixin-high,MGAM,MB002,run1,day 4,p__Thermobaculum[phylum],0,-6
rifamixin-high,MGAM,MB002,run1,day 4,p__Thermodesulfobacteria,0,-6
rifamixin-high,MGAM,MB002,run1,day 4,p__Thermotogae,0,-6
rifamixin-high,MGAM,MB002,run1,day 4,p__Verrucomicrobia,0,-6
rifamixin-high,MGAM,MB002,run1,day 4,p__marine bacterium SIMO-4474[phylum],0,-6
rifamixin-high,MGAM,MB002,run1,day 4,p__marine bacterium SIMO-4476[phylum],0,-6
rifamixin-high,MGAM,MB002,run1,day 4,p__marine bacterium SIMO-4483[phylum],0,-6
rifamixin-high,MGAM,MB002,run1,day 4,p__phototrophic bacterium[phylum],0,-6
rifamixin-high,MGAM,MB003,run1,day 4,p__Acidobacteria,0,-6
rifamixin-high,MGAM,MB003,run1,day 4,p__Actinobacteria,2.331491455083817e-5,-4.61412725232096
rifamixin-high,MGAM,MB003,run1,day 4,p__Aquificae,0,-6
rifamixin-high,MGAM,MB003,run1,day 4,p__Bacteroidetes,0.007717236716327435,-2.1124819058607263
rifamixin-high,MGAM,MB003,run1,day 4,p__Balneolaeota,0,-6
rifamixin-high,MGAM,MB003,run1,day 4,p__Caldiserica,0,-6
rifamixin-high,MGAM,MB003,run1,day 4,p__Calditrichaeota,0,-6
rifamixin-high,MGAM,MB003,run1,day 4,p__Chlamydiae,0,-6
rifamixin-high,MGAM,MB003,run1,day 4,p__Chlorobi,0,-6
rifamixin-high,MGAM,MB003,run1,day 4,p__Chloroflexi,0,-6
rifamixin-high,MGAM,MB003,run1,day 4,p__Chrysiogenetes,0,-6
rifamixin-high,MGAM,MB003,run1,day 4,p__Crenarchaeota,0,-6
rifamixin-high,MGAM,MB003,run1,day 4,p__Cyanobacteria,2.331491455083817e-5,-4.61412725232096
rifamixin-high,MGAM,MB003,run1,day 4,p__Deferribacteres,0,-6
rifamixin-high,MGAM,MB003,run1,day 4,p__Deinococcus-Thermus,0,-6
rifamixin-high,MGAM,MB003,run1,day 4,p__Dictyoglomi,0,-6
rifamixin-high,MGAM,MB003,run1,day 4,p__Elusimicrobia,0,-6
rifamixin-high,MGAM,MB003,run1,day 4,p__Euryarchaeota,0,-6
rifamixin-high,MGAM,MB003,run1,day 4,p__Fibrobacteres,0,-6
rifamixin-high,MGAM,MB003,run1,day 4,p__Firmicutes,0.9799025436571775,-0.008816671775972902
rifamixin-high,MGAM,MB003,run1,day 4,p__Fusobacteria,2.331491455083817e-5,-4.61412725232096
rifamixin-high,MGAM,MB003,run1,day 4,p__Gemmatimonadetes,0,-6
rifamixin-high,MGAM,MB003,run1,day 4,p__Ignavibacteriae,0,-6
rifamixin-high,MGAM,MB003,run1,day 4,p__Lentisphaerae,0,-6
rifamixin-high,MGAM,MB003,run1,day 4,p__Nitrospirae,0,-6
rifamixin-high,MGAM,MB003,run1,day 4,p__Planctomycetes,0,-6
rifamixin-high,MGAM,MB003,run1,day 4,p__Proteobacteria,0.004476463593760929,-2.3489679367113183
rifamixin-high,MGAM,MB003,run1,day 4,p__Spirochaetes,0,-6
rifamixin-high,MGAM,MB003,run1,day 4,p__Synergistetes,0,-6
rifamixin-high,MGAM,MB003,run1,day 4,p__Tenericutes,2.331491455083817e-5,-4.61412725232096
rifamixin-high,MGAM,MB003,run1,day 4,p__Thermobaculum[phylum],0,-6
rifamixin-high,MGAM,MB003,run1,day 4,p__Thermodesulfobacteria,0,-6
rifamixin-high,MGAM,MB003,run1,day 4,p__Thermotogae,0,-6
rifamixin-high,MGAM,MB003,run1,day 4,p__Verrucomicrobia,0,-6
rifamixin-high,MGAM,MB003,run1,day 4,p__marine bacterium SIMO-4474[phylum],0,-6
rifamixin-high,MGAM,MB003,run1,day 4,p__marine bacterium SIMO-4476[phylum],0,-6
rifamixin-high,MGAM,MB003,run1,day 4,p__marine bacterium SIMO-4483[phylum],0,-6
rifamixin-high,MGAM,MB003,run1,day 4,p__phototrophic bacterium[phylum],0,-6
rifamixin-high,MGAM,MB005,run1,day 4,p__Acidobacteria,1.8554941180836455e-5,-4.708743486021059
rifamixin-high,MGAM,MB005,run1,day 4,p__Actinobacteria,4.4531858834007495e-4,-3.3503550252244243
rifamixin-high,MGAM,MB005,run1,day 4,p__Aquificae,0,-6
rifamixin-high,MGAM,MB005,run1,day 4,p__Bacteroidetes,0.010873195531970163,-1.963602862092796
rifamixin-high,MGAM,MB005,run1,day 4,p__Balneolaeota,0,-6
rifamixin-high,MGAM,MB005,run1,day 4,p__Caldiserica,0,-6
rifamixin-high,MGAM,MB005,run1,day 4,p__Calditrichaeota,0,-6
rifamixin-high,MGAM,MB005,run1,day 4,p__Chlamydiae,0,-6
rifamixin-high,MGAM,MB005,run1,day 4,p__Chlorobi,0,-6
rifamixin-high,MGAM,MB005,run1,day 4,p__Chloroflexi,0,-6
rifamixin-high,MGAM,MB005,run1,day 4,p__Chrysiogenetes,0,-6
rifamixin-high,MGAM,MB005,run1,day 4,p__Crenarchaeota,0,-6
rifamixin-high,MGAM,MB005,run1,day 4,p__Cyanobacteria,0,-6
rifamixin-high,MGAM,MB005,run1,day 4,p__Deferribacteres,0,-6
rifamixin-high,MGAM,MB005,run1,day 4,p__Deinococcus-Thermus,0,-6
rifamixin-high,MGAM,MB005,run1,day 4,p__Dictyoglomi,0,-6
rifamixin-high,MGAM,MB005,run1,day 4,p__Elusimicrobia,0,-6
rifamixin-high,MGAM,MB005,run1,day 4,p__Euryarchaeota,0,-6
rifamixin-high,MGAM,MB005,run1,day 4,p__Fibrobacteres,0,-6
rifamixin-high,MGAM,MB005,run1,day 4,p__Firmicutes,0.9342969532786581,-0.029514602539225887
rifamixin-high,MGAM,MB005,run1,day 4,p__Fusobacteria,0,-6
rifamixin-high,MGAM,MB005,run1,day 4,p__Gemmatimonadetes,0,-6
rifamixin-high,MGAM,MB005,run1,day 4,p__Ignavibacteriae,0,-6
rifamixin-high,MGAM,MB005,run1,day 4,p__Lentisphaerae,0,-6
rifamixin-high,MGAM,MB005,run1,day 4,p__Nitrospirae,0,-6
rifamixin-high,MGAM,MB005,run1,day 4,p__Planctomycetes,0,-6
rifamixin-high,MGAM,MB005,run1,day 4,p__Proteobacteria,0.03362155341967566,-1.4733693077327845
rifamixin-high,MGAM,MB005,run1,day 4,p__Spirochaetes,0,-6
rifamixin-high,MGAM,MB005,run1,day 4,p__Synergistetes,0,-6
rifamixin-high,MGAM,MB005,run1,day 4,p__Tenericutes,1.8554941180836455e-5,-4.708743486021059
rifamixin-high,MGAM,MB005,run1,day 4,p__Thermobaculum[phylum],0,-6
rifamixin-high,MGAM,MB005,run1,day 4,p__Thermodesulfobacteria,0,-6
rifamixin-high,MGAM,MB005,run1,day 4,p__Thermotogae,0,-6
rifamixin-high,MGAM,MB005,run1,day 4,p__Verrucomicrobia,0,-6
rifamixin-high,MGAM,MB005,run1,day 4,p__marine bacterium SIMO-4474[phylum],0,-6
rifamixin-high,MGAM,MB005,run1,day 4,p__marine bacterium SIMO-4476[phylum],0,-6
rifamixin-high,MGAM,MB005,run1,day 4,p__marine bacterium SIMO-4483[phylum],0,-6
rifamixin-high,MGAM,MB005,run1,day 4,p__phototrophic bacterium[phylum],0,-6
rifaximin (low),MGAM,MB001,run1,day 4,p__Acidobacteria,0,-6
rifaximin (low),MGAM,MB001,run1,day 4,p__Actinobacteria,0.006134969325153374,-2.2121168201721657
rifaximin (low),MGAM,MB001,run1,day 4,p__Aquificae,0,-6
rifaximin (low),MGAM,MB001,run1,day 4,p__Bacteroidetes,0.031669199452167875,-1.4993492015253678
rifaximin (low),MGAM,MB001,run1,day 4,p__Balneolaeota,0,-6
rifaximin (low),MGAM,MB001,run1,day 4,p__Caldiserica,0,-6
rifaximin (low),MGAM,MB001,run1,day 4,p__Calditrichaeota,0,-6
rifaximin (low),MGAM,MB001,run1,day 4,p__Chlamydiae,0,-6
rifaximin (low),MGAM,MB001,run1,day 4,p__Chlorobi,0,-6
rifaximin (low),MGAM,MB001,run1,day 4,p__Chloroflexi,0,-6
rifaximin (low),MGAM,MB001,run1,day 4,p__Chrysiogenetes,0,-6
rifaximin (low),MGAM,MB001,run1,day 4,p__Crenarchaeota,0,-6
rifaximin (low),MGAM,MB001,run1,day 4,p__Cyanobacteria,0,-6
rifaximin (low),MGAM,MB001,run1,day 4,p__Deferribacteres,0,-6
rifaximin (low),MGAM,MB001,run1,day 4,p__Deinococcus-Thermus,0,-6
rifaximin (low),MGAM,MB001,run1,day 4,p__Dictyoglomi,0,-6
rifaximin (low),MGAM,MB001,run1,day 4,p__Elusimicrobia,0,-6
rifaximin (low),MGAM,MB001,run1,day 4,p__Euryarchaeota,0,-6
rifaximin (low),MGAM,MB001,run1,day 4,p__Fibrobacteres,0,-6
rifaximin (low),MGAM,MB001,run1,day 4,p__Firmicutes,0.20903923003320762,-0.6797701253717289
rifaximin (low),MGAM,MB001,run1,day 4,p__Fusobacteria,1.876137408303784e-5,-4.70418286056149
rifaximin (low),MGAM,MB001,run1,day 4,p__Gemmatimonadetes,0,-6
rifaximin (low),MGAM,MB001,run1,day 4,p__Ignavibacteriae,0,-6
rifaximin (low),MGAM,MB001,run1,day 4,p__Lentisphaerae,0,-6
rifaximin (low),MGAM,MB001,run1,day 4,p__Nitrospirae,0,-6
rifaximin (low),MGAM,MB001,run1,day 4,p__Planctomycetes,0,-6
rifaximin (low),MGAM,MB001,run1,day 4,p__Proteobacteria,0.7050899607887282,-0.151754852908746
rifaximin (low),MGAM,MB001,run1,day 4,p__Spirochaetes,0,-6
rifaximin (low),MGAM,MB001,run1,day 4,p__Synergistetes,0,-6
rifaximin (low),MGAM,MB001,run1,day 4,p__Tenericutes,0,-6
rifaximin (low),MGAM,MB001,run1,day 4,p__Thermobaculum[phylum],0,-6
rifaximin (low),MGAM,MB001,run1,day 4,p__Thermodesulfobacteria,0,-6
rifaximin (low),MGAM,MB001,run1,day 4,p__Thermotogae,0,-6
rifaximin (low),MGAM,MB001,run1,day 4,p__Verrucomicrobia,0,-6
rifaximin (low),MGAM,MB001,run1,day 4,p__marine bacterium SIMO-4474[phylum],0,-6
rifaximin (low),MGAM,MB001,run1,day 4,p__marine bacterium SIMO-4476[phylum],0,-6
rifaximin (low),MGAM,MB001,run1,day 4,p__marine bacterium SIMO-4483[phylum],0,-6
rifaximin (low),MGAM,MB001,run1,day 4,p__phototrophic bacterium[phylum],0,-6
rifaximin (low),MGAM,MB002,run1,day 4,p__Acidobacteria,0,-6
rifaximin (low),MGAM,MB002,run1,day 4,p__Actinobacteria,0.006066002559964383,-2.2170258218058825
rifaximin (low),MGAM,MB002,run1,day 4,p__Aquificae,0,-6
rifaximin (low),MGAM,MB002,run1,day 4,p__Bacteroidetes,0.006399910957760588,-2.1937582141762144
rifaximin (low),MGAM,MB002,run1,day 4,p__Balneolaeota,0,-6
rifaximin (low),MGAM,MB002,run1,day 4,p__Caldiserica,0,-6
rifaximin (low),MGAM,MB002,run1,day 4,p__Calditrichaeota,0,-6
rifaximin (low),MGAM,MB002,run1,day 4,p__Chlamydiae,0,-6
rifaximin (low),MGAM,MB002,run1,day 4,p__Chlorobi,0,-6
rifaximin (low),MGAM,MB002,run1,day 4,p__Chloroflexi,0,-6
rifaximin (low),MGAM,MB002,run1,day 4,p__Chrysiogenetes,0,-6
rifaximin (low),MGAM,MB002,run1,day 4,p__Crenarchaeota,0,-6
rifaximin (low),MGAM,MB002,run1,day 4,p__Cyanobacteria,0,-6
rifaximin (low),MGAM,MB002,run1,day 4,p__Deferribacteres,0,-6
rifaximin (low),MGAM,MB002,run1,day 4,p__Deinococcus-Thermus,0,-6
rifaximin (low),MGAM,MB002,run1,day 4,p__Dictyoglomi,0,-6
rifaximin (low),MGAM,MB002,run1,day 4,p__Elusimicrobia,0,-6
rifaximin (low),MGAM,MB002,run1,day 4,p__Euryarchaeota,0,-6
rifaximin (low),MGAM,MB002,run1,day 4,p__Fibrobacteres,0,-6
rifaximin (low),MGAM,MB002,run1,day 4,p__Firmicutes,0.2767544103734209,-0.5579038802148977
rifaximin (low),MGAM,MB002,run1,day 4,p__Fusobacteria,0,-6
rifaximin (low),MGAM,MB002,run1,day 4,p__Gemmatimonadetes,0,-6
rifaximin (low),MGAM,MB002,run1,day 4,p__Ignavibacteriae,0,-6
rifaximin (low),MGAM,MB002,run1,day 4,p__Lentisphaerae,0,-6
rifaximin (low),MGAM,MB002,run1,day 4,p__Nitrospirae,0,-6
rifaximin (low),MGAM,MB002,run1,day 4,p__Planctomycetes,0,-6
rifaximin (low),MGAM,MB002,run1,day 4,p__Proteobacteria,0.6202626746062664,-0.20742365230270457
rifaximin (low),MGAM,MB002,run1,day 4,p__Spirochaetes,0,-6
rifaximin (low),MGAM,MB002,run1,day 4,p__Synergistetes,0,-6
rifaximin (low),MGAM,MB002,run1,day 4,p__Tenericutes,0,-6
rifaximin (low),MGAM,MB002,run1,day 4,p__Thermobaculum[phylum],0,-6
rifaximin (low),MGAM,MB002,run1,day 4,p__Thermodesulfobacteria,0,-6
rifaximin (low),MGAM,MB002,run1,day 4,p__Thermotogae,0,-6
rifaximin (low),MGAM,MB002,run1,day 4,p__Verrucomicrobia,0,-6
rifaximin (low),MGAM,MB002,run1,day 4,p__marine bacterium SIMO-4474[phylum],0,-6
rifaximin (low),MGAM,MB002,run1,day 4,p__marine bacterium SIMO-4476[phylum],0,-6
rifaximin (low),MGAM,MB002,run1,day 4,p__marine bacterium SIMO-4483[phylum],0,-6
rifaximin (low),MGAM,MB002,run1,day 4,p__phototrophic bacterium[phylum],0,-6
rifaximin (low),MGAM,MB003,run1,day 4,p__Acidobacteria,0,-6
rifaximin (low),MGAM,MB003,run1,day 4,p__Actinobacteria,1.2071254893169394e-4,-3.9146646423876295
